Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2024-12-23,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,150,38,174,0.21839080459770116
2024-12-24,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,416.20999999999997953636921010911464691162,93,427,0.21779859484777517
2024-12-24,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,48.16999999999999815258888702373951673507,6,22,0.27272727272727271
2024-12-24,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,71.06999999999999647823378801092530920869,13,37,0.35135135135135137
2024-12-24,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(BIG-PROMO)_BROA_CLICK _TRAF_SPA,Meta,9.86999999999999921840299066388979554176,0,0,0.0
2024-12-24,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(PROMO-PEIGO-NAVIDAD)_BBDD_CLICK _TRAF_SPA,Meta,19.66000000000000014210854715202003717423,0,0,0.0
2024-12-24,BOOMIT_PEIG_EC_META_TRAFICO_WEB_(PODCAST-BRANDING)_BROA_CLICK _TRAF_SPA,Meta,13.23000000000000052000070915880769462092,0,0,0.0
2024-12-24,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,24.0300000000000011368683772161602973938,1,4,0.25
2024-12-24,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.0300000000000011368683772161602973938,1,6,0.16666666666666666
2024-12-24,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,150,31,170,0.18235294117647058
2024-12-25,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,410.66000000000002501110429875552654266357,102,460,0.22173913043478261
2024-12-25,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,47.64000000000000256683563293336192145944,9,19,0.47368421052631576
2024-12-25,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,73.76000000000000047205295228280874653137,11,41,0.26829268292682928
2024-12-25,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(BIG-PROMO)_BROA_CLICK _TRAF_SPA,Meta,9.94999999999999928945726423989981412888,0,0,0.0
