Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2025-03-18,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(ECUADOR)_BROA_ALCANC_APP,Meta,104.24000000000000021316282072803005576134,0,0,0.0
2025-03-14,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(QUITO)_BROA_ALCANC_APP,Meta,30.86000000000000120792265079217031598092,0,0,0.0
2025-03-17,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(QUITO)_BROA_ALCANC_APP,Meta,32.54999999999999960031971113494364544749,0,0,0.0
2025-03-15,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(QUITO)_BROA_ALCANC_APP,Meta,29.82000000000000039523939676655572839082,0,0,0.0
2025-03-16,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(QUITO)_BROA_ALCANC_APP,Meta,35.02999999999999969357844520345679484308,0,0,0.0
2025-03-18,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(QUITO)_BROA_ALCANC_APP,Meta,51.83000000000000140332190312619786709546,0,0,0.0
2025-03-17,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,400.16999999999998527400180137192364782093,0,0,0.0
2025-03-18,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,272.50000000000000266453525910037569701671,0,0,0.0
2025-03-05,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,273.14999999999999857891452847979962825775,0,0,0.0
2025-03-14,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,362.25000000000000355271367880050092935563,0,0,0.0
2025-03-08,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,265.45999999999999729993760411161929368972,0,0,0.0
2025-03-07,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,270.5800000000000160582658281782642006874,0,0,0.0
2025-03-09,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,326.24999999999998934185896359849721193313,0,0,0.0
